player_id,Name,team_id,team_name,Team,PA,AVG,OBP,SLG,OPS,SO,BB,K%,BB%
805300,Jakob Marsee,146,Miami Marlins,,234,0.292,0.363,0.478,0.841,48,22,20.51282051282051,9.401709401709402
701350,Roman Anthony,111,Boston Red Sox,,303,0.292,0.396,0.463,0.859,84,40,27.722772277227726,13.2013201320132
676694,Jake Meyers,117,Houston Astros,,381,0.292,0.354,0.373,0.727,67,31,17.585301837270343,8.136482939632545
642851,Austin Wynns,133,Athletics,,110,0.291,0.321,0.544,0.865,32,5,29.09090909090909,4.545454545454546
701762,Nick Kurtz,133,Athletics,,489,0.29,0.383,0.619,1.002,151,63,30.879345603271986,12.883435582822086
660670,Ronald Acuña Jr.,144,Atlanta Braves,,412,0.29,0.417,0.518,0.935,102,71,24.75728155339806,17.233009708737864
672695,Geraldo Perdomo,109,Arizona Diamondbacks,,720,0.29,0.389,0.462,0.851,83,94,11.527777777777779,13.055555555555557
676475,Alec Burleson,138,St. Louis Cardinals,,546,0.29,0.343,0.459,0.802,79,39,14.46886446886447,7.142857142857142
623168,Tyler Heineman,141,Toronto Blue Jays,,174,0.289,0.361,0.416,0.777,31,12,17.81609195402299,6.896551724137931
669065,Kyle Stowers,146,Miami Marlins,,457,0.288,0.368,0.544,0.912,125,48,27.35229759299781,10.50328227571116
686217,Sal Frelick,158,Milwaukee Brewers,,594,0.288,0.351,0.405,0.756,80,47,13.468013468013467,7.912457912457913
668930,Brice Turang,158,Milwaukee Brewers,,659,0.288,0.359,0.435,0.794,150,66,22.76176024279211,10.015174506828528
680977,Brendan Donovan,138,St. Louis Cardinals,,515,0.287,0.353,0.422,0.775,67,42,13.009708737864079,8.155339805825243
663330,Jahmai Jones,116,Detroit Tigers,,150,0.287,0.387,0.55,0.937,32,18,21.333333333333336,12.0
664761,Alec Bohm,143,Philadelphia Phillies,,504,0.287,0.331,0.409,0.74,82,29,16.26984126984127,5.753968253968254
672580,Maikel Garcia,118,Kansas City Royals,,666,0.286,0.351,0.449,0.8,84,62,12.612612612612612,9.30930930930931
553882,Omar Narváez,145,Chicago White Sox,,10,0.286,0.4,0.286,0.686,1,2,10.0,20.0
640459,Brian Navarreto,146,Miami Marlins,,15,0.286,0.267,0.643,0.91,3,0,20.0,0.0
624513,Dom Nuñez,114,Cleveland Guardians,,7,0.286,0.286,0.286,0.572,4,0,57.14285714285714,0.0
672515,Gabriel Moreno,109,Arizona Diamondbacks,,309,0.285,0.353,0.433,0.786,53,29,17.15210355987055,9.385113268608414
642086,Dominic Smith,137,San Francisco Giants,,225,0.284,0.333,0.417,0.75,42,15,18.666666666666668,6.666666666666667
671056,Iván Herrera,138,St. Louis Cardinals,,452,0.284,0.373,0.464,0.837,84,43,18.58407079646018,9.513274336283185
669364,Xavier Edwards,146,Miami Marlins,,619,0.283,0.343,0.353,0.696,88,49,14.216478190630049,7.915993537964459
665877,José Fermín,138,St. Louis Cardinals,,70,0.283,0.377,0.417,0.794,10,8,14.285714285714285,11.428571428571429
606466,Ketel Marte,109,Arizona Diamondbacks,,556,0.283,0.376,0.517,0.893,83,64,14.928057553956833,11.510791366906476
608070,José Ramírez,114,Cleveland Guardians,,673,0.283,0.36,0.503,0.863,74,66,10.99554234769688,9.806835066864785
668885,Austin Martin,142,Minnesota Twins,,181,0.282,0.374,0.365,0.739,31,22,17.12707182320442,12.154696132596685
672386,Alejandro Kirk,141,Toronto Blue Jays,,506,0.282,0.348,0.421,0.769,59,48,11.6600790513834,9.486166007905137
660271,Shohei Ohtani,119,Los Angeles Dodgers,,727,0.282,0.392,0.622,1.014,187,109,25.722145804676757,14.99312242090784
665804,Miguel Amaya,112,Chicago Cubs,,103,0.281,0.314,0.5,0.814,22,4,21.35922330097087,3.8834951456310676
657656,Ramón Laureano,135,San Diego Padres,,488,0.281,0.342,0.512,0.854,119,35,24.385245901639344,7.172131147540983
671289,Tyler Freeman,115,Colorado Rockies,,428,0.281,0.354,0.361,0.715,51,34,11.91588785046729,7.943925233644859
656811,Ryan O'Hearn,135,San Diego Padres,,544,0.281,0.366,0.437,0.803,109,58,20.036764705882355,10.661764705882353
686475,Tyler Tolbert,118,Kansas City Royals,,57,0.28,0.321,0.38,0.701,11,1,19.298245614035086,1.7543859649122806
669016,Brandon Marsh,143,Philadelphia Phillies,,425,0.28,0.342,0.443,0.785,110,38,25.882352941176475,8.941176470588236
808975,Hyeseong Kim,119,Los Angeles Dodgers,,170,0.28,0.314,0.385,0.699,52,7,30.58823529411765,4.117647058823529
693307,Dillon Dingler,116,Detroit Tigers,,469,0.278,0.327,0.425,0.752,110,23,23.454157782515992,4.904051172707889
696100,Hunter Goodman,115,Colorado Rockies,,579,0.278,0.323,0.52,0.843,152,33,26.252158894645945,5.699481865284974
676391,Ernie Clement,141,Toronto Blue Jays,,588,0.277,0.313,0.398,0.711,61,27,10.374149659863946,4.591836734693878
664056,Harrison Bader,143,Philadelphia Phillies,,501,0.277,0.347,0.449,0.796,136,39,27.14570858283433,7.784431137724551
687859,Troy Johnston,146,Miami Marlins,,121,0.277,0.331,0.42,0.751,26,8,21.487603305785125,6.6115702479338845
669127,Shea Langeliers,133,Athletics,,523,0.277,0.325,0.536,0.861,103,36,19.694072657743785,6.8833652007648185
669236,Jeremiah Jackson,110,Baltimore Orioles,,183,0.276,0.328,0.447,0.775,50,11,27.322404371584703,6.0109289617486334
691016,Tyler Soderstrom,133,Athletics,,624,0.276,0.346,0.474,0.82,141,55,22.596153846153847,8.814102564102564
642708,Amed Rosario,147,New York Yankees,,191,0.276,0.309,0.436,0.745,31,7,16.230366492146597,3.664921465968586
624641,Edmundo Sosa,143,Philadelphia Phillies,,261,0.276,0.307,0.469,0.776,56,10,21.455938697318008,3.8314176245210727
621043,Carlos Correa,117,Houston Astros,,584,0.276,0.332,0.402,0.734,113,45,19.34931506849315,7.705479452054795
592518,Manny Machado,135,San Diego Padres,,678,0.275,0.335,0.46,0.795,131,55,19.321533923303836,8.112094395280236
686948,Drake Baldwin,144,Atlanta Braves,,446,0.274,0.341,0.469,0.81,68,38,15.246636771300448,8.520179372197308
502671,Paul Goldschmidt,147,New York Yankees,,534,0.274,0.328,0.403,0.731,100,36,18.726591760299627,6.741573033707865
695391,Brett Harris,133,Athletics,,84,0.274,0.349,0.342,0.691,21,7,25.0,8.333333333333332
683002,Gunnar Henderson,110,Baltimore Orioles,,651,0.274,0.349,0.438,0.787,137,62,21.044546850998465,9.523809523809524
519317,Giancarlo Stanton,147,New York Yankees,,281,0.273,0.35,0.594,0.944,96,29,34.16370106761566,10.320284697508896
670541,Yordan Alvarez,117,Houston Astros,,199,0.273,0.367,0.43,0.797,33,28,16.582914572864322,14.07035175879397
691019,Kyle Teel,145,Chicago White Sox,,297,0.273,0.375,0.411,0.786,77,37,25.925925925925924,12.457912457912458
608324,Alex Bregman,111,Boston Red Sox,,495,0.273,0.36,0.462,0.822,70,51,14.14141414141414,10.303030303030303
624413,Pete Alonso,121,New York Mets,,709,0.272,0.347,0.524,0.871,162,61,22.8490832157969,8.603667136812412
621566,Matt Olson,144,Atlanta Braves,,724,0.272,0.366,0.484,0.85,176,91,24.30939226519337,12.569060773480665
641355,Cody Bellinger,147,New York Yankees,,656,0.272,0.334,0.48,0.814,90,57,13.719512195121952,8.689024390243901
680757,Steven Kwan,114,Cleveland Guardians,,693,0.272,0.33,0.374,0.704,60,55,8.658008658008658,7.936507936507936
687462,Spencer Horwitz,134,Pittsburgh Pirates,,411,0.272,0.353,0.434,0.787,73,44,17.761557177615572,10.70559610705596
681624,Andy Pages,119,Los Angeles Dodgers,,624,0.272,0.313,0.461,0.774,135,29,21.634615384615387,4.647435897435898
608369,Corey Seager,140,Texas Rangers,,445,0.271,0.373,0.487,0.86,87,58,19.550561797752806,13.03370786516854
655316,Andruw Monasterio,158,Milwaukee Brewers,,135,0.27,0.319,0.437,0.756,32,7,23.703703703703706,5.185185185185185
516782,Starling Marte,121,New York Mets,,329,0.27,0.335,0.41,0.745,68,22,20.66869300911854,6.68693009118541
666160,Mickey Moniak,115,Colorado Rockies,,461,0.27,0.306,0.518,0.824,110,22,23.861171366594363,4.772234273318872
694192,Jackson Chourio,158,Milwaukee Brewers,,589,0.27,0.308,0.463,0.771,121,30,20.54329371816638,5.093378607809847
545121,Ildemaro Vargas,109,Arizona Diamondbacks,,121,0.27,0.292,0.383,0.675,15,2,12.396694214876034,1.6528925619834711
608701,Rob Refsnyder,111,Boston Red Sox,,209,0.269,0.354,0.484,0.838,54,24,25.837320574162682,11.483253588516746
666158,Gavin Lux,113,Cincinnati Reds,,503,0.269,0.35,0.374,0.724,114,56,22.664015904572565,11.133200795228628
700337,Edgar Quero,145,Chicago White Sox,,403,0.268,0.333,0.356,0.689,71,32,17.617866004962778,7.94044665012407
665487,Fernando Tatis Jr.,135,San Diego Padres,,691,0.268,0.368,0.446,0.814,129,89,18.668596237337194,12.879884225759769
624428,Adam Frazier,118,Kansas City Royals,,459,0.267,0.319,0.365,0.684,81,26,17.647058823529413,5.664488017429194
596019,Francisco Lindor,121,New York Mets,,732,0.267,0.346,0.466,0.812,131,65,17.89617486338798,8.879781420765028
677594,Julio Rodríguez,136,Seattle Mariners,,710,0.267,0.324,0.474,0.798,152,44,21.408450704225352,6.197183098591549
669743,Alex Call,119,Los Angeles Dodgers,,322,0.267,0.361,0.385,0.746,55,36,17.080745341614907,11.180124223602485
808982,Jung Hoo Lee,137,San Francisco Giants,,617,0.266,0.327,0.407,0.734,71,47,11.507293354943274,7.6175040518638575
680777,Ryan Jeffers,142,Minnesota Twins,,464,0.266,0.356,0.397,0.753,91,50,19.612068965517242,10.775862068965516
663656,Kyle Tucker,112,Chicago Cubs,,597,0.266,0.377,0.464,0.841,88,87,14.74036850921273,14.572864321608039
807799,Masataka Yoshida,111,Boston Red Sox,,205,0.266,0.307,0.388,0.695,24,10,11.707317073170733,4.878048780487805
669720,Austin Hays,113,Cincinnati Reds,,416,0.266,0.315,0.453,0.768,107,29,25.721153846153843,6.971153846153847
681715,Heriberto Hernández,146,Miami Marlins,,294,0.266,0.347,0.438,0.785,77,31,26.190476190476193,10.54421768707483
518934,DJ LeMahieu,147,New York Yankees,,142,0.266,0.338,0.336,0.674,35,14,24.647887323943664,9.859154929577464
593871,Jorge Polanco,136,Seattle Mariners,,524,0.265,0.326,0.495,0.821,82,42,15.648854961832063,8.015267175572518
514888,Jose Altuve,117,Houston Astros,,654,0.265,0.329,0.442,0.771,109,55,16.666666666666664,8.409785932721713
676059,Jordan Westburg,110,Baltimore Orioles,,352,0.265,0.313,0.457,0.77,80,17,22.727272727272727,4.829545454545454
641487,J.P. Crawford,136,Seattle Mariners,,654,0.265,0.352,0.37,0.722,122,74,18.654434250764528,11.314984709480122
672820,Lenyn Sosa,145,Chicago White Sox,,544,0.264,0.293,0.434,0.727,127,18,23.34558823529412,3.308823529411765
683766,Christian Koss,137,San Francisco Giants,,191,0.264,0.309,0.368,0.677,45,9,23.56020942408377,4.712041884816754
621439,Byron Buxton,142,Minnesota Twins,,542,0.264,0.327,0.551,0.878,148,41,27.30627306273063,7.564575645756458
694384,Nolan Schanuel,108,Los Angeles Angels,,564,0.264,0.353,0.389,0.742,71,59,12.588652482269502,10.460992907801419
691406,Junior Caminero,139,Tampa Bay Rays,,653,0.264,0.311,0.535,0.846,125,41,19.142419601837673,6.278713629402756
686469,Vinnie Pasquantino,118,Kansas City Royals,,682,0.264,0.323,0.475,0.798,107,49,15.689149560117302,7.184750733137831
682829,Elly De La Cruz,113,Cincinnati Reds,,699,0.264,0.336,0.44,0.776,181,67,25.894134477825464,9.585121602288984
701538,Jackson Merrill,135,San Diego Padres,,483,0.264,0.317,0.457,0.774,108,33,22.36024844720497,6.832298136645963
592885,Christian Yelich,158,Milwaukee Brewers,,644,0.264,0.343,0.452,0.795,167,64,25.931677018633543,9.937888198757763
686555,Isaac Collins,158,Milwaukee Brewers,,441,0.263,0.368,0.411,0.779,93,57,21.08843537414966,12.925170068027212
665742,Juan Soto,121,New York Mets,,715,0.263,0.396,0.525,0.921,137,127,19.16083916083916,17.762237762237763
640492,José Azócar,144,Atlanta Braves,,21,0.263,0.333,0.263,0.596,1,2,4.761904761904762,9.523809523809524
596115,Trevor Story,111,Boston Red Sox,,654,0.263,0.308,0.433,0.741,176,33,26.911314984709477,5.045871559633028
593428,Xander Bogaerts,135,San Diego Padres,,552,0.263,0.328,0.391,0.719,94,48,17.02898550724638,8.695652173913043
643565,Mike Tauchman,145,Chicago White Sox,,385,0.263,0.356,0.4,0.756,86,45,22.337662337662337,11.688311688311687
682622,Noelvi Marte,113,Cincinnati Reds,,360,0.263,0.3,0.448,0.748,85,16,23.61111111111111,4.444444444444445
607043,Brandon Nimmo,121,New York Mets,,652,0.262,0.324,0.436,0.76,141,50,21.625766871165645,7.668711656441718
643396,Isiah Kiner-Falefa,141,Toronto Blue Jays,,459,0.262,0.297,0.334,0.631,77,17,16.775599128540307,3.7037037037037033
664702,Myles Straw,141,Toronto Blue Jays,,299,0.262,0.313,0.367,0.68,50,19,16.722408026755854,6.354515050167224
500743,Miguel Rojas,119,Los Angeles Dodgers,,317,0.262,0.318,0.397,0.715,46,24,14.511041009463725,7.570977917981073
667670,Brent Rooker,133,Athletics,,699,0.262,0.335,0.479,0.814,155,65,22.17453505007153,9.298998569384835
547180,Bryce Harper,143,Philadelphia Phillies,,580,0.261,0.357,0.487,0.844,121,70,20.862068965517242,12.068965517241379
683737,Michael Busch,112,Chicago Cubs,,592,0.261,0.343,0.523,0.866,139,56,23.47972972972973,9.45945945945946
670770,TJ Friedl,113,Cincinnati Reds,,685,0.261,0.364,0.378,0.742,115,81,16.78832116788321,11.824817518248175
686765,Nick Sogard,111,Boston Red Sox,,104,0.26,0.317,0.344,0.661,24,5,23.076923076923077,4.807692307692308
543510,James McCann,109,Arizona Diamondbacks,,137,0.26,0.324,0.431,0.755,33,8,24.087591240875913,5.839416058394161
693304,Nick Gonzales,134,Pittsburgh Pirates,,408,0.26,0.299,0.362,0.661,73,21,17.892156862745097,5.147058823529411
661388,William Contreras,158,Milwaukee Brewers,,659,0.26,0.355,0.399,0.754,120,84,18.209408194233685,12.746585735963581
663586,Austin Riley,144,Atlanta Braves,,447,0.26,0.309,0.428,0.737,128,27,28.635346756152124,6.0402684563758395
682998,Corbin Carroll,109,Arizona Diamondbacks,,642,0.259,0.343,0.541,0.884,153,67,23.83177570093458,10.43613707165109
656716,Zach McKinstry,116,Detroit Tigers,,511,0.259,0.333,0.438,0.771,111,46,21.722113502935418,9.001956947162427
605170,Victor Caratini,117,Houston Astros,,386,0.259,0.324,0.404,0.728,65,23,16.83937823834197,5.958549222797927
682985,Riley Greene,116,Detroit Tigers,,655,0.258,0.313,0.493,0.806,201,46,30.68702290076336,7.022900763358779
656976,Pavin Smith,109,Arizona Diamondbacks,,288,0.258,0.362,0.434,0.796,92,41,31.944444444444443,14.23611111111111
695336,Thomas Saggese,138,St. Louis Cardinals,,295,0.258,0.299,0.342,0.641,83,16,28.135593220338983,5.423728813559322
605141,Mookie Betts,119,Los Angeles Dodgers,,663,0.258,0.326,0.406,0.732,68,61,10.256410256410255,9.200603318250378
687597,Jordan Beck,115,Colorado Rockies,,588,0.258,0.317,0.416,0.733,174,43,29.591836734693878,7.312925170068027
691176,Jasson Domínguez,147,New York Yankees,,429,0.257,0.331,0.388,0.719,115,41,26.806526806526808,9.557109557109557
575929,Willson Contreras,138,St. Louis Cardinals,,563,0.257,0.344,0.447,0.791,142,44,25.22202486678508,7.8152753108348145
686676,Korey Lee,145,Chicago White Sox,,40,0.257,0.333,0.429,0.762,7,4,17.5,10.0
687263,Zach Neto,108,Los Angeles Angels,,554,0.257,0.319,0.474,0.793,149,33,26.895306859205775,5.956678700361011
592663,J.T. Realmuto,143,Philadelphia Phillies,,550,0.257,0.315,0.384,0.699,129,35,23.454545454545457,6.363636363636363
682928,CJ Abrams,120,Washington Nationals,,635,0.257,0.315,0.433,0.748,125,37,19.68503937007874,5.826771653543307
664034,Ty France,141,Toronto Blue Jays,,490,0.257,0.32,0.36,0.68,83,22,16.93877551020408,4.489795918367347
595879,Javier Báez,116,Detroit Tigers,,437,0.257,0.282,0.398,0.68,109,10,24.94279176201373,2.2883295194508007
681082,Bryson Stott,143,Philadelphia Phillies,,560,0.257,0.328,0.391,0.719,91,54,16.25,9.642857142857144
673237,Yainer Diaz,117,Houston Astros,,567,0.256,0.284,0.417,0.701,95,20,16.75485008818342,3.527336860670194
680776,Jarren Duran,111,Boston Red Sox,,696,0.256,0.332,0.442,0.774,169,60,24.281609195402297,8.620689655172415
671218,Heliot Ramos,137,San Francisco Giants,,695,0.256,0.328,0.4,0.728,158,52,22.73381294964029,7.482014388489208
595751,Jorge Alfaro,120,Washington Nationals,,39,0.256,0.256,0.308,0.564,14,0,35.8974358974359,0.0
664040,Brandon Lowe,139,Tampa Bay Rays,,553,0.256,0.307,0.477,0.784,149,38,26.94394213381555,6.871609403254973
702332,Caleb Durbin,158,Milwaukee Brewers,,506,0.256,0.334,0.387,0.721,50,30,9.881422924901186,5.928853754940711
682626,Francisco Alvarez,121,New York Mets,,277,0.256,0.339,0.447,0.786,73,27,26.353790613718413,9.747292418772563
690993,Colt Keith,116,Detroit Tigers,,468,0.256,0.333,0.413,0.746,102,48,21.794871794871796,10.256410256410255
695578,James Wood,120,Washington Nationals,,689,0.256,0.35,0.475,0.825,221,85,32.075471698113205,12.336719883889694
650402,Gleyber Torres,116,Detroit Tigers,,628,0.256,0.358,0.387,0.745,101,85,16.0828025477707,13.535031847133757
664728,Kyle Isbel,118,Kansas City Royals,,409,0.255,0.301,0.353,0.654,74,23,18.09290953545232,5.623471882640587
805904,Zach Cole,117,Houston Astros,,52,0.255,0.327,0.553,0.88,20,5,38.46153846153847,9.615384615384617
664770,Nathan Lukes,141,Toronto Blue Jays,,438,0.255,0.323,0.407,0.73,60,38,13.698630136986301,8.67579908675799
700250,Ben Rice,147,New York Yankees,,530,0.255,0.337,0.499,0.836,100,50,18.867924528301888,9.433962264150944
701398,Sal Stewart,113,Cincinnati Reds,,58,0.255,0.293,0.545,0.838,15,3,25.862068965517242,5.172413793103448
683146,Brett Baty,121,New York Mets,,432,0.254,0.313,0.435,0.748,108,33,25.0,7.638888888888889
670623,Isaac Paredes,117,Houston Astros,,438,0.254,0.352,0.458,0.81,76,50,17.35159817351598,11.415525114155251
683734,Andrew Vaughn,158,Milwaukee Brewers,,447,0.254,0.307,0.411,0.718,80,31,17.89709172259508,6.935123042505594
805367,Chase Meidroth,145,Chicago White Sox,,505,0.253,0.329,0.32,0.649,72,45,14.257425742574256,8.91089108910891
642731,Thairo Estrada,115,Colorado Rockies,,165,0.253,0.285,0.37,0.655,26,6,15.757575757575756,3.6363636363636362
665052,Griffin Conine,146,Miami Marlins,,86,0.253,0.314,0.418,0.732,25,7,29.069767441860467,8.13953488372093
664059,Sam Haggerty,140,Texas Rangers,,182,0.253,0.328,0.37,0.698,37,16,20.32967032967033,8.791208791208792
660644,Vidal Bruján,144,Atlanta Braves,,95,0.253,0.305,0.31,0.615,21,6,22.105263157894736,6.315789473684211
678662,Ezequiel Tovar,115,Colorado Rockies,,390,0.253,0.294,0.4,0.694,98,21,25.128205128205128,5.384615384615385
810938,Ben Williamson,136,Seattle Mariners,,295,0.253,0.294,0.31,0.604,64,15,21.694915254237287,5.084745762711865
691026,Masyn Winn,138,St. Louis Cardinals,,537,0.253,0.31,0.363,0.673,102,34,18.994413407821227,6.33147113594041
646240,Rafael Devers,137,San Francisco Giants,,729,0.252,0.372,0.479,0.851,192,112,26.337448559670783,15.363511659807957
671277,Luis García Jr.,120,Washington Nationals,,526,0.252,0.289,0.412,0.701,84,27,15.96958174904943,5.133079847908745
657757,Gavin Sheets,135,San Diego Padres,,545,0.252,0.317,0.429,0.746,107,44,19.63302752293578,8.073394495412845
682653,Warming Bernabel,115,Colorado Rockies,,146,0.252,0.288,0.41,0.698,25,7,17.123287671232877,4.794520547945205
681481,Kerry Carpenter,116,Detroit Tigers,,464,0.252,0.291,0.497,0.788,106,18,22.844827586206897,3.8793103448275863
673962,Josh Jung,140,Texas Rangers,,511,0.251,0.294,0.39,0.684,129,27,25.244618395303327,5.283757338551859
681393,Connor Norby,146,Miami Marlins,,337,0.251,0.3,0.389,0.689,90,18,26.706231454005934,5.341246290801187
666023,Freddy Fermin,135,San Diego Padres,,347,0.251,0.297,0.339,0.636,65,19,18.73198847262248,5.475504322766571
669701,Josh Smith,140,Texas Rangers,,563,0.251,0.335,0.366,0.701,100,55,17.761989342806395,9.769094138543517
663616,Trevor Larnach,142,Minnesota Twins,,567,0.25,0.323,0.404,0.727,122,53,21.516754850088184,9.347442680776014
592206,Nick Castellanos,143,Philadelphia Phillies,,589,0.25,0.294,0.4,0.694,133,32,22.58064516129032,5.432937181663837
672012,Tyler Black,158,Milwaukee Brewers,,13,0.25,0.538,0.375,0.913,1,5,7.6923076923076925,38.46153846153847
667452,Corey Julks,145,Chicago White Sox,,13,0.25,0.231,0.417,0.648,3,0,23.076923076923077,0.0
666198,Carter Kieboom,108,Los Angeles Angels,,8,0.25,0.25,0.25,0.5,1,0,12.5,0.0
670156,Miles Mastrobuoni,136,Seattle Mariners,,175,0.25,0.324,0.296,0.62,29,17,16.57142857142857,9.714285714285714
663624,Ryan Mountcastle,110,Baltimore Orioles,,357,0.25,0.286,0.367,0.653,98,15,27.450980392156865,4.201680672268908
656896,Emmanuel Rivera,110,Baltimore Orioles,,127,0.25,0.291,0.283,0.574,24,6,18.89763779527559,4.724409448818897
670276,Cal Stevenson,143,Philadelphia Phillies,,8,0.25,0.25,0.25,0.5,2,0,25.0,0.0
676572,Eric Wagaman,146,Miami Marlins,,514,0.25,0.296,0.378,0.674,100,32,19.45525291828794,6.22568093385214
676466,Jack Winkler,146,Miami Marlins,,16,0.25,0.25,0.375,0.625,4,0,25.0,0.0
677950,Alek Thomas,109,Arizona Diamondbacks,,469,0.249,0.289,0.37,0.659,122,21,26.01279317697228,4.477611940298507
608348,Carson Kelly,112,Chicago Cubs,,421,0.249,0.333,0.428,0.761,80,45,19.002375296912113,10.688836104513063
663698,Joey Bart,134,Pittsburgh Pirates,,332,0.249,0.355,0.34,0.695,93,40,28.012048192771083,12.048192771084338
678882,Ceddanne Rafaela,111,Boston Red Sox,,587,0.249,0.295,0.414,0.709,117,28,19.931856899488924,4.770017035775128
671739,Michael Harris II,144,Atlanta Braves,,641,0.249,0.268,0.409,0.677,128,16,19.96879875195008,2.49609984399376
666971,Lourdes Gurriel Jr.,109,Arizona Diamondbacks,,546,0.248,0.295,0.418,0.713,76,31,13.91941391941392,5.677655677655678
694497,Evan Carter,140,Texas Rangers,,220,0.247,0.336,0.392,0.728,41,19,18.636363636363637,8.636363636363637
